OrtCode;Ortsname;GesamtWahlberechtigte;Partei;StimmenFuerPartei
G31950;Mauerbach;2871;KPÖ;10
G31950;Mauerbach;2871;EUROPA;26
G31951;Pressbaum;5678;ÖVP;995
G31951;Pressbaum;5678;SPÖ;650
G31951;Pressbaum;5678;FPÖ;464
G31951;Pressbaum;5678;GRÜNE;561
G31951;Pressbaum;5678;NEOS;427
G31951;Pressbaum;5678;KPÖ;15
G31951;Pressbaum;5678;EUROPA;39
G31952;Purkersdorf;7034;ÖVP;1000
G31952;Purkersdorf;7034;SPÖ;917
G31952;Purkersdorf;7034;FPÖ;554
G31952;Purkersdorf;7034;GRÜNE;844
G31952;Purkersdorf;7034;NEOS;522
G31952;Purkersdorf;7034;KPÖ;24
G31952;Purkersdorf;7034;EUROPA;59
G31953;Tullnerbach;2116;ÖVP;454
G31953;Tullnerbach;2116;SPÖ;232
G31953;Tullnerbach;2116;FPÖ;163
G31953;Tullnerbach;2116;GRÜNE;266
G31953;Tullnerbach;2116;NEOS;129
G31953;Tullnerbach;2116;KPÖ;5
G31953;Tullnerbach;2116;EUROPA;13
G31954;Wolfsgraben;1300;ÖVP;316
G31954;Wolfsgraben;1300;SPÖ;129
G31954;Wolfsgraben;1300;FPÖ;144
G31954;Wolfsgraben;1300;GRÜNE;135
G31954;Wolfsgraben;1300;NEOS;99
G31954;Wolfsgraben;1300;KPÖ;5
G31954;Wolfsgraben;1300;EUROPA;16
G31999;Wahlkarten - Sankt Pölten Land;0;ÖVP;2929
G31999;Wahlkarten - Sankt Pölten Land;0;SPÖ;2013
G31999;Wahlkarten - Sankt Pölten Land;0;FPÖ;1022
G31999;Wahlkarten - Sankt Pölten Land;0;GRÜNE;1540
G31999;Wahlkarten - Sankt Pölten Land;0;NEOS;842
G31999;Wahlkarten - Sankt Pölten Land;0;KPÖ;62
G31999;Wahlkarten - Sankt Pölten Land;0;EUROPA;113
G32001;Gaming;2512;ÖVP;534
G32001;Gaming;2512;SPÖ;478
G32001;Gaming;2512;FPÖ;238
G32001;Gaming;2512;GRÜNE;81
G32001;Gaming;2512;NEOS;62
G32001;Gaming;2512;KPÖ;11
G32001;Gaming;2512;EUROPA;11
G32002;Göstling an der Ybbs;1691;ÖVP;574
G32002;Göstling an der Ybbs;1691;SPÖ;215
G32002;Göstling an der Ybbs;1691;FPÖ;134
G32002;Göstling an der Ybbs;1691;GRÜNE;41
G32002;Göstling an der Ybbs;1691;NEOS;51
G32002;Göstling an der Ybbs;1691;KPÖ;2
G32002;Göstling an der Ybbs;1691;EUROPA;3
G32003;Gresten;1571;ÖVP;351
G32003;Gresten;1571;SPÖ;197
G32003;Gresten;1571;FPÖ;116
G32003;Gresten;1571;GRÜNE;92
G32003;Gresten;1571;NEOS;52
G32003;Gresten;1571;KPÖ;5
G32003;Gresten;1571;EUROPA;10
G32004;Gresten-Land;1200;ÖVP;497
G32004;Gresten-Land;1200;SPÖ;69
G32004;Gresten-Land;1200;FPÖ;110
G32004;Gresten-Land;1200;GRÜNE;33
G32004;Gresten-Land;1200;NEOS;23
G32004;Gresten-Land;1200;KPÖ;1
G32004;Gresten-Land;1200;EUROPA;6
G32005;Lunz am See;1487;ÖVP;335
G32005;Lunz am See;1487;SPÖ;226
G32005;Lunz am See;1487;FPÖ;130
G32005;Lunz am See;1487;GRÜNE;60
G32005;Lunz am See;1487;NEOS;48
G32005;Lunz am See;1487;KPÖ;3
G32005;Lunz am See;1487;EUROPA;10
G32006;Oberndorf an der Melk;2409;ÖVP;972
G32006;Oberndorf an der Melk;2409;SPÖ;145
G32006;Oberndorf an der Melk;2409;FPÖ;296
G32006;Oberndorf an der Melk;2409;GRÜNE;103
G32006;Oberndorf an der Melk;2409;NEOS;73
G32006;Oberndorf an der Melk;2409;KPÖ;4
G32006;Oberndorf an der Melk;2409;EUROPA;4
G32007;Puchenstuben;231;ÖVP;63
G32007;Puchenstuben;231;SPÖ;47
G32007;Puchenstuben;231;FPÖ;26
G32007;Puchenstuben;231;GRÜNE;10
G32007;Puchenstuben;231;NEOS;5
G32007;Puchenstuben;231;KPÖ;1
G32007;Puchenstuben;231;EUROPA;1
G32008;Purgstall an der Erlauf;4277;ÖVP;1266
G32008;Purgstall an der Erlauf;4277;SPÖ;343
G32008;Purgstall an der Erlauf;4277;FPÖ;440
G32008;Purgstall an der Erlauf;4277;GRÜNE;244
G32008;Purgstall an der Erlauf;4277;NEOS;146
G32008;Purgstall an der Erlauf;4277;KPÖ;11
G32008;Purgstall an der Erlauf;4277;EUROPA;16
G32009;Randegg;1516;ÖVP;644
G32009;Randegg;1516;SPÖ;80
G32009;Randegg;1516;FPÖ;147
G32009;Randegg;1516;GRÜNE;69
G32009;Randegg;1516;NEOS;46
G32009;Randegg;1516;KPÖ;3
G32009;Randegg;1516;EUROPA;2
G32010;Reinsberg;825;ÖVP;353
G32010;Reinsberg;825;SPÖ;61
G32010;Reinsberg;825;FPÖ;58
G32010;Reinsberg;825;GRÜNE;27
G32010;Reinsberg;825;NEOS;33
G32010;Reinsberg;825;KPÖ;3
G32010;Reinsberg;825;EUROPA;4
G32011;St. Anton an der Jeßnitz;970;ÖVP;344
G32011;St. Anton an der Jeßnitz;970;SPÖ;64
G32011;St. Anton an der Jeßnitz;970;FPÖ;99
G32011;St. Anton an der Jeßnitz;970;GRÜNE;24
G32011;St. Anton an der Jeßnitz;970;NEOS;12
G32011;St. Anton an der Jeßnitz;970;KPÖ;4
G32011;St. Anton an der Jeßnitz;970;EUROPA;3
G32012;St. Georgen an der Leys;1104;ÖVP;436
G32012;St. Georgen an der Leys;1104;SPÖ;51
G32012;St. Georgen an der Leys;1104;FPÖ;149
G32012;St. Georgen an der Leys;1104;GRÜNE;33
G32012;St. Georgen an der Leys;1104;NEOS;24
G32012;St. Georgen an der Leys;1104;KPÖ;4
G32012;St. Georgen an der Leys;1104;EUROPA;1
G32013;Scheibbs;3409;ÖVP;905
G32013;Scheibbs;3409;SPÖ;440
G32013;Scheibbs;3409;FPÖ;195
G32013;Scheibbs;3409;GRÜNE;302
G32013;Scheibbs;3409;NEOS;131
G32013;Scheibbs;3409;KPÖ;15
G32013;Scheibbs;3409;EUROPA;18
G32014;Steinakirchen am Forst;1827;ÖVP;664
G32014;Steinakirchen am Forst;1827;SPÖ;128
G32014;Steinakirchen am Forst;1827;FPÖ;188
G32014;Steinakirchen am Forst;1827;GRÜNE;117
G32014;Steinakirchen am Forst;1827;NEOS;80
G32014;Steinakirchen am Forst;1827;KPÖ;5
G32014;Steinakirchen am Forst;1827;EUROPA;9
G32015;Wang;1100;ÖVP;360
G32015;Wang;1100;SPÖ;60
G32015;Wang;1100;FPÖ;132
G32015;Wang;1100;GRÜNE;58
G32015;Wang;1100;NEOS;31
G32015;Wang;1100;KPÖ;2
G32015;Wang;1100;EUROPA;2
G32016;Wieselburg;2941;ÖVP;516
G32016;Wieselburg;2941;SPÖ;570
G32016;Wieselburg;2941;FPÖ;289
G32016;Wieselburg;2941;GRÜNE;156
G32016;Wieselburg;2941;NEOS;116
G32016;Wieselburg;2941;KPÖ;1
G32016;Wieselburg;2941;EUROPA;16
G32017;Wieselburg-Land;2677;ÖVP;722
G32017;Wieselburg-Land;2677;SPÖ;296
G32017;Wieselburg-Land;2677;FPÖ;354
G32017;Wieselburg-Land;2677;GRÜNE;130
G32017;Wieselburg-Land;2677;NEOS;114
G32017;Wieselburg-Land;2677;KPÖ;14
G32017;Wieselburg-Land;2677;EUROPA;14
G32018;Wolfpassing;1235;ÖVP;455
G32018;Wolfpassing;1235;SPÖ;78
G32018;Wolfpassing;1235;FPÖ;183
G32018;Wolfpassing;1235;GRÜNE;82
G32018;Wolfpassing;1235;NEOS;47
G32018;Wolfpassing;1235;KPÖ;3
G32018;Wolfpassing;1235;EUROPA;10
G32099;Wahlkarten - Scheibbs;0;ÖVP;966
G32099;Wahlkarten - Scheibbs;0;SPÖ;639
G32099;Wahlkarten - Scheibbs;0;FPÖ;245
G32099;Wahlkarten - Scheibbs;0;GRÜNE;344
G32099;Wahlkarten - Scheibbs;0;NEOS;192
G32099;Wahlkarten - Scheibbs;0;KPÖ;23
G32099;Wahlkarten - Scheibbs;0;EUROPA;27
G32101;Absdorf;1603;ÖVP;354
G32101;Absdorf;1603;SPÖ;240
G32101;Absdorf;1603;FPÖ;162
G32101;Absdorf;1603;GRÜNE;72
G32101;Absdorf;1603;NEOS;80
G32101;Absdorf;1603;KPÖ;6
G32101;Absdorf;1603;EUROPA;6
G32104;Atzenbrugg;2358;ÖVP;692
G32104;Atzenbrugg;2358;SPÖ;218
G32104;Atzenbrugg;2358;FPÖ;263
G32104;Atzenbrugg;2358;GRÜNE;107
G32104;Atzenbrugg;2358;NEOS;96
G32104;Atzenbrugg;2358;KPÖ;9
G32104;Atzenbrugg;2358;EUROPA;14
G32106;Fels am Wagram;1878;ÖVP;446
G32106;Fels am Wagram;1878;SPÖ;193
G32106;Fels am Wagram;1878;FPÖ;206
G32106;Fels am Wagram;1878;GRÜNE;104
G32106;Fels am Wagram;1878;NEOS;72
G32106;Fels am Wagram;1878;KPÖ;12
G32106;Fels am Wagram;1878;EUROPA;15
G32107;Grafenwörth;2599;ÖVP;631
G32107;Grafenwörth;2599;SPÖ;321
G32107;Grafenwörth;2599;FPÖ;325
G32107;Grafenwörth;2599;GRÜNE;100
G32107;Grafenwörth;2599;NEOS;100
G32107;Grafenwörth;2599;KPÖ;7
G32107;Grafenwörth;2599;EUROPA;16
G32109;Großriedenthal;765;ÖVP;284
G32109;Großriedenthal;765;SPÖ;88
G32109;Großriedenthal;765;FPÖ;68
G32109;Großriedenthal;765;GRÜNE;29
G32109;Großriedenthal;765;NEOS;25
G32109;Großriedenthal;765;KPÖ;3
G32109;Großriedenthal;765;EUROPA;7
G32110;Großweikersdorf;2636;ÖVP;694
G32110;Großweikersdorf;2636;SPÖ;298
G32110;Großweikersdorf;2636;FPÖ;326
G32110;Großweikersdorf;2636;GRÜNE;137
G32110;Großweikersdorf;2636;NEOS;104
G32110;Großweikersdorf;2636;KPÖ;6
G32110;Großweikersdorf;2636;EUROPA;10
G32112;Judenau-Baumgarten;1690;ÖVP;451
G32112;Judenau-Baumgarten;1690;SPÖ;177
G32112;Judenau-Baumgarten;1690;FPÖ;210
G32112;Judenau-Baumgarten;1690;GRÜNE;111
G32112;Judenau-Baumgarten;1690;NEOS;70
G32112;Judenau-Baumgarten;1690;KPÖ;6
G32112;Judenau-Baumgarten;1690;EUROPA;10
G32114;Kirchberg am Wagram;2936;ÖVP;828
G32114;Kirchberg am Wagram;2936;SPÖ;332
G32114;Kirchberg am Wagram;2936;FPÖ;329
G32114;Kirchberg am Wagram;2936;GRÜNE;182
G32114;Kirchberg am Wagram;2936;NEOS;127
G32114;Kirchberg am Wagram;2936;KPÖ;10
G32114;Kirchberg am Wagram;2936;EUROPA;13
G32115;Königsbrunn am Wagram;1043;ÖVP;305
G32115;Königsbrunn am Wagram;1043;SPÖ;137
G32115;Königsbrunn am Wagram;1043;FPÖ;111
G32115;Königsbrunn am Wagram;1043;GRÜNE;43
G32115;Königsbrunn am Wagram;1043;NEOS;39
G32115;Königsbrunn am Wagram;1043;KPÖ;5
G32115;Königsbrunn am Wagram;1043;EUROPA;3
G32116;Königstetten;1883;ÖVP;485
G32116;Königstetten;1883;SPÖ;239
G32116;Königstetten;1883;FPÖ;189
G32116;Königstetten;1883;GRÜNE;155
G32116;Königstetten;1883;NEOS;112
G32116;Königstetten;1883;KPÖ;11
G32116;Königstetten;1883;EUROPA;10
G32119;Langenrohr;1767;ÖVP;511
G32119;Langenrohr;1767;SPÖ;132
G32119;Langenrohr;1767;FPÖ;238
G32119;Langenrohr;1767;GRÜNE;62
G32119;Langenrohr;1767;NEOS;80
